1,-0.00199987
2,-0.0039977
3,-0.0059945
4,-0.00799074
5,-0.00998535
6,-0.0119802
7,-0.0139743
8,-0.0159667
9,-0.0179665
10,-0.0199558
11,-0.0219555
12,-0.0239554
13,-0.0259541
14,-0.0279518
15,-0.0299491
16,-0.0319458
17,-0.033941
18,-0.0359351
19,-0.0379281
20,-0.0399181
21,-0.041908
22,-0.0438957
23,-0.0458905
24,-0.0478778
25,-0.0498647
26,-0.0518643
27,-0.0538634
28,-0.055857
29,-0.0578488
30,-0.0598356
31,-0.0618221
32,-0.0638133
33,-0.0657996
34,-0.0677857
35,-0.0697853
36,-0.0717714
37,-0.0737568
38,-0.0757422
39,-0.0777398
40,-0.0797384
41,-0.0817361
42,-0.0837316
43,-0.0857261
44,-0.0877185
45,-0.0897163
46,-0.0917074
47,-0.0937006
48,-0.0956914
49,-0.0976908
50,-0.0996878
51,-0.101686
52,-0.103682
53,-0.105682
54,-0.107679
55,-0.109673
56,-0.11167
57,-0.113669
58,-0.11566
59,-0.117654
60,-0.119645
61,-0.121634
62,-0.123624
63,-0.125612
64,-0.127611
65,-0.129607
66,-0.131603
67,-0.133598
68,-0.135594
69,-0.137591
70,-0.139584
71,-0.141577
72,-0.143573
73,-0.14557
74,-0.147568
75,-0.149564
76,-0.151557
77,-0.15355
78,-0.155549
79,-0.157547
80,-0.159539
81,-0.16153
82,-0.163524
83,-0.165515
84,-0.167506
85,-0.169498
86,-0.17149
87,-0.173481
88,-0.175471
89,-0.177471
90,-0.179467
91,-0.181462
92,-0.183454
93,-0.185444
94,-0.187442
95,-0.189441
96,-0.191438
97,-0.193433
98,-0.195428
99,-0.197422
100,-0.199414
101,-0.201405
102,-0.203402
103,-0.205394
104,-0.207385
105,-0.209381
106,-0.211379
107,-0.213376
108,-0.215373
109,-0.217367
110,-0.219359
111,-0.221354
112,-0.223347
113,-0.22534
114,-0.227338
115,-0.229328
116,-0.231327
117,-0.233317
118,-0.235307
119,-0.237297
120,-0.239296
121,-0.241292
122,-0.243282
123,-0.245272
124,-0.247261
125,-0.24925
126,-0.25125
127,-0.253248
128,-0.255246
129,-0.257244
130,-0.259239
131,-0.261232
132,-0.263226
133,-0.265219
134,-0.26721
135,-0.269201
136,-0.271201
137,-0.273191
138,-0.275181
139,-0.277173
140,-0.279167
141,-0.281166
142,-0.28316
143,-0.28516
144,-0.287158
145,-0.289154
146,-0.291149
147,-0.293141
148,-0.295133
149,-0.297125
150,-0.299116
151,-0.301107
152,-0.303098
153,-0.305093
154,-0.307082
155,-0.30908
156,-0.311079
157,-0.313077
158,-0.315073
159,-0.317066
160,-0.319065
161,-0.321063
162,-0.32306
163,-0.325057
164,-0.327054
165,-0.329051
166,-0.331045
167,-0.333041
168,-0.335039
169,-0.337034
170,-0.339029
171,-0.341029
172,-0.343029
173,-0.345029
174,-0.347026
175,-0.349021
176,-0.351015
177,-0.353009
178,-0.355008
179,-0.357008
180,-0.359002
181,-0.360995
182,-0.362987
183,-0.364981
184,-0.366973
185,-0.368965
186,-0.370956
187,-0.372955
188,-0.374948
189,-0.37694
190,-0.378932
191,-0.380923
192,-0.382913
193,-0.384911
194,-0.386901
195,-0.388891
196,-0.390886
197,-0.392876
198,-0.39487
199,-0.39686
200,-0.398859
201,-0.400857
202,-0.402857
203,-0.404847
204,-0.406837
205,-0.408836
206,-0.410826
207,-0.412815
208,-0.414804
209,-0.416793
210,-0.418783
211,-0.420775
212,-0.422764
213,-0.424753
214,-0.426751
215,-0.42874
216,-0.430729
217,-0.432726
218,-0.434716
219,-0.436705
220,-0.438702
221,-0.440699
222,-0.442692
223,-0.444691
224,-0.446684
225,-0.448681
226,-0.450674
227,-0.452665
228,-0.454653
229,-0.456653
230,-0.458649
231,-0.460648
232,-0.462644
233,-0.464636
234,-0.466628
235,-0.468621
236,-0.470611
237,-0.472609
238,-0.474602
239,-0.476595
240,-0.478595
241,-0.480594
242,-0.482586
243,-0.484577
244,-0.486575
245,-0.488573
246,-0.490572
247,-0.492569
248,-0.494565
249,-0.496556
250,-0.498545
251,-0.500534
252,-0.502526
253,-0.504525
254,-0.506517
255,-0.508506
256,-0.510505
257,-0.512498
258,-0.514489
259,-0.516479
260,-0.51847
261,-0.520459
262,-0.522457
263,-0.524449
264,-0.526437
265,-0.528426
266,-0.530424
267,-0.532421
268,-0.534412
269,-0.536401
270,-0.53839
271,-0.540379
272,-0.542367
273,-0.544365
274,-0.546365
275,-0.548359
276,-0.55035
277,-0.552348
278,-0.554345
279,-0.556337
280,-0.558329
281,-0.560325
282,-0.562316
283,-0.56431
284,-0.566303
285,-0.568291
286,-0.57028
287,-0.572268
288,-0.574256
289,-0.576245
290,-0.578233
291,-0.580232
292,-0.582228
293,-0.584223
294,-0.586223
295,-0.588217
296,-0.59021
297,-0.592203
298,-0.594193
299,-0.596183
300,-0.598174
301,-0.600162
302,-0.602153
303,-0.604151
304,-0.606144
305,-0.608142
306,-0.610139
307,-0.612131
308,-0.61413
309,-0.616124
310,-0.618115
311,-0.620103
312,-0.622091
313,-0.624087
314,-0.626079
315,-0.628067
316,-0.630066
317,-0.632054
318,-0.63405
319,-0.636042
320,-0.63803
321,-0.640018
322,-0.642006
323,-0.644006
324,-0.646005
325,-0.648
326,-0.649995
327,-0.651989
328,-0.653986
329,-0.655981
330,-0.657973
331,-0.659971
332,-0.661969
333,-0.663966
334,-0.665964
335,-0.66796
336,-0.669954
337,-0.671953
338,-0.673945
339,-0.675936
340,-0.677932
341,-0.679922
342,-0.681913
343,-0.683912
344,-0.685907
345,-0.687897
346,-0.689887
347,-0.691875
348,-0.69387
349,-0.695859
350,-0.697857
351,-0.699844
352,-0.701835
353,-0.703822
354,-0.705815
355,-0.707804
356,-0.709801
357,-0.711789
358,-0.71378
359,-0.715768
360,-0.717756
361,-0.719744
362,-0.721736
363,-0.723733
364,-0.725733
365,-0.727728
366,-0.729721
367,-0.731719
368,-0.73371
369,-0.735699
370,-0.737688
371,-0.739685
372,-0.74168
373,-0.743668
374,-0.745658
375,-0.747658
376,-0.749655
377,-0.751648
378,-0.753646
379,-0.755639
380,-0.757632
381,-0.75963
382,-0.76162
383,-0.763609
384,-0.765597
385,-0.767587
386,-0.769577
387,-0.771572
388,-0.773565
389,-0.775559
390,-0.777546
391,-0.779534
392,-0.781534
393,-0.783533
394,-0.785531
395,-0.787529
396,-0.789524
397,-0.791518
398,-0.793516
399,-0.79551
400,-0.797502
401,-0.799496
402,-0.801488
403,-0.803483
404,-0.805482
405,-0.807482
406,-0.809477
407,-0.811468
408,-0.813468
409,-0.81546
410,-0.81745
411,-0.81945
412,-0.82145
413,-0.823448
414,-0.825439
415,-0.82743
416,-0.82942
417,-0.831411
418,-0.833409
419,-0.835405
420,-0.837401
421,-0.839391
422,-0.841381
423,-0.843371
424,-0.845361
425,-0.847359
426,-0.849349
427,-0.851339
428,-0.853333
429,-0.855332
430,-0.857327
431,-0.859319
432,-0.861312
433,-0.86331
434,-0.865303
435,-0.867299
436,-0.869294
437,-0.871286
438,-0.873276
439,-0.875265
440,-0.877264
441,-0.879257
442,-0.881255
443,-0.883246
444,-0.885246
445,-0.887237
446,-0.889227
447,-0.891224
448,-0.893213
449,-0.895212
450,-0.897203
451,-0.899192
452,-0.90118
453,-0.903168
454,-0.905156
455,-0.907153
456,-0.909151
457,-0.911148
458,-0.913135
459,-0.915123
460,-0.917117
461,-0.919107
462,-0.921097
463,-0.923084
464,-0.925072
465,-0.927063
466,-0.929063
467,-0.931063
468,-0.933058
469,-0.935057
470,-0.937054
471,-0.939053
472,-0.941048
473,-0.943041
474,-0.945034
475,-0.947026
476,-0.949016
477,-0.951016
478,-0.953015
479,-0.955013
480,-0.95701
481,-0.959
482,-0.960989
483,-0.962979
484,-0.964978
485,-0.966976
486,-0.968975
487,-0.970971
488,-0.972965
489,-0.974955
490,-0.976945
491,-0.978934
492,-0.980922
493,-0.98291
494,-0.984903
495,-0.986891
496,-0.988884
497,-0.990875
498,-0.992865
499,-0.994862
500,-0.99686
